id,title,author,orbital_score,reading_level,book_format,parent_role,hook,status,browse_visible,cover_image_url,year_published,age_bands,themes,subjects
83414db6-1d55-4ee9-975e-2c4585c6f8b2,My Side of the Mountain,Jean Craighead George,5,independent,chapter-book,read-side-by-side,A twelve-year-old runs away to the Catskill Mountains and survives an entire year alone — and every technique is real and accurate.,active,False,https://covers.openlibrary.org/b/id/108669-L.jpg,1959,"5-7, 8-10","ecology, New-York-Catskills, self-reliance, survival, wilderness",
373d6813-bed4-4458-9fda-3c8566a6a6ff,My Strange Shrinking Parents,Zeno Sworder,5,early-reader,picture-book,read-together,A child's parents immigrate and work so hard they seem to physically shrink — and the visual metaphor is one of the most honest things picture books have ever done.,active,True,https://covers.openlibrary.org/b/id/13204941-L.jpg,2023,5-7,"family-labor, growing-up, immigration, love, sacrifice",
d63988e0-b0a0-4caa-8f9a-0d99578a4a53,Napesni/Renegade: The Story of a Wild Bison,Marcie R. Rendon,4,early-reader,nonfiction,read-side-by-side,"Napesni is a wild bison — captured on the Cheyenne River Reservation and relocated to Minnesota, in the latest chapter of a 200-year story of bison nearly going extinct and slowly coming back.",active,True,,2025,5-7,"bison, Cheyenne-River, conservation, indigenous, relocation",
fdf9f565-4fae-4ca3-82dc-bc0ec27930d8,Never Give Up: Dr. Katalin Karikó and the Race to the COVID-19 Vaccine,Debbie Dadey,5,early-reader,nonfiction,read-side-by-side,Dr. Katalin Karikó was told for 40 years that mRNA vaccines were a dead end — and she kept working anyway.,active,True,https://m.media-amazon.com/images/I/916-eZRdIiL._SL500_.jpg,2024,5-7,"immunology, mRNA, Nobel-Prize, persistence, vaccines",science
701d5fd5-4d3a-4718-bf41-0d41f82eee70,Night Chef,Mika Song,3,independent,graphic-novel,read-side-by-side,A raccoon who secretly lives inside a fine French restaurant has one dream: becoming a chef. And his path is entirely his own.,active,True,https://covers.openlibrary.org/b/isbn/9780593303153-L.jpg,2025,"5-7, 8-10","cooking, French-restaurant, friendship, outsider, raccoon",social-emotional
35432dc8-06a8-4787-ae3c-334411f91d2e,NOA,Aaron Becker,5,pre-reader,picture-book,read-side-by-side,A robot becomes the guardian of the last animals in a flooded world — and builds an ark with nothing but care and precision.,active,True,,2024,"5-7, 8-10","ark, climate-change, conservation, endangered-animals, robots",
93d7dbb7-66d2-45a5-bd9c-49fb1cc201a5,Octopus Ocean: Geniuses of the Deep,Mark Leiren-Young,5,independent,nonfiction,read-side-by-side,"Octopuses have three hearts, blue blood, and nine brains — one central and one in each arm. And their intelligence, once controversial, is now accepted as one of the great puzzles of animal cognition.",active,True,https://covers.openlibrary.org/b/isbn/9781459838970-L.jpg,2025,"5-7, 8-10","camouflage, intelligence, nervous-system, ocean, octopus",science
e9ff6801-04b5-4fcd-95a0-5aac18f98586,Ode to Grapefruit: How James Earl Jones Found His Voice,Kari Lavelle,5,early-reader,nonfiction,read-side-by-side,James Earl Jones grew up with a stutter so severe he didn't speak aloud for years — and poetry gave him back his voice.,active,True,https://covers.openlibrary.org/b/id/14642652-L.jpg,2025,5-7,"James-Earl-Jones, perseverance, poetry, stuttering, voice",
559451d4-05cc-4bc7-8d8c-e9ee0c911270,Old Blue Is My Home,Lita Judge,3,early-reader,picture-book,read-together,A child's home is an old blue van — and the story of wanting to belong to a more conventional world is told with iridescent watercolor and absolute love.,active,True,https://covers.openlibrary.org/b/isbn/9781419771521-L.jpg,2025,5-7,"belonging, childhood, home, housing-insecurity, van",social-emotional
8afd68f7-9ff5-4ee3-aa94-11fccfaa97e8,One Day a Mayfly,Shirley Marr,4,early-reader,picture-book,read-side-by-side,"A mayfly has exactly one day to live — and she seizes it completely, flying over a lake and the city around it.",active,True,https://covers.openlibrary.org/b/isbn/9781536249422-L.jpg,2025,5-7,"biology, lake, life-cycle, mayfly, one-day",
3f03eaeb-cf10-4d80-9e50-69376b0eb293,One Day at the Bottom of the Deep Blue Sea,Daniel Bernstrom,4,early-reader,picture-book,read-together,A girl outsmarts a hungry shark in the deep sea — and the book is both a rollicking adventure and a precise inventory of the deep ocean's extraordinary creatures.,active,True,https://covers.openlibrary.org/b/isbn/9781662640827-L.jpg,2025,5-7,"adventure, deep-sea, girl, ocean, shark",science
3d8d04a8-c995-42af-872b-af90aa17834f,One Grain of Rice,Demi,5,early-reader,picture-book,read-side-by-side,"A clever girl asks a greedy raja for one grain of rice, doubled each day for thirty days.",active,True,https://covers.openlibrary.org/b/isbn/9780590939997-L.jpg,1997,"5-7, 8-10","exponential-growth, fairness, folktales, India, math","geography, history, math, social-emotional"
7202ae61-a957-488d-baa2-f858ecbdeb5e,Ox-Cart Man,Donald Hall,5,early-reader,picture-book,read-side-by-side,"A New England farmer sells everything his family made all year, including the cart and the ox, and walks home to start over.",active,False,https://covers.openlibrary.org/b/isbn/9780862030766-L.jpg,1979,"5-7, 8-10","early-America, economics, farm-life, production-cycle, seasons","geography, history, math, science"
6bd180f9-7b83-49c4-9bda-6da64f1e5fdd,Planting the Wild Garden,Kathryn O. Galbraith,4,early-reader,picture-book,read-side-by-side,"Who plants the flowers that nobody planted? The wind, the river, the birds, the bears, and you.",active,True,https://covers.openlibrary.org/b/isbn/9781561457915-L.jpg,2011,5-7,"animals, botany, planting, seasons, seed-dispersal, water, wind","language-arts, science"
132926d5-66d5-43b6-9802-01a5f532e910,Pony,R.J. Palacio,4,independent,chapter-book,read-side-by-side,A boy follows strangers into the frontier wilderness to rescue his father — and a ghostly white pony shows him the way.,active,True,https://covers.openlibrary.org/b/id/11753672-L.jpg,2022,"5-7, 8-10","1860s-Ohio, courage, father-son, frontier-West, horses",
6fffd317-5286-4831-83c1-98bb3169ea41,Popcorn,Rob Harrell,3,independent,chapter-book,read-and-discuss,"A family dog named Popcorn narrates his life — and his version of reality is so joyfully, absolutely, precisely dog-brained that it changes how you see every moment.",active,True,https://covers.openlibrary.org/b/id/14814627-L.jpg,2025,"5-7, 8-10","animal-connection, dog, friendship, joy, perspective",social-emotional
50d9c57d-0e83-475e-bc84-657c461498eb,Ramona Quimby Age 8,Beverly Cleary,5,independent,chapter-book,read-side-by-side,"Third-grade Ramona navigates the humiliation of throwing up at school, her father's job loss, and a raw egg in her hair — and grows up without noticing.",active,False,https://covers.openlibrary.org/b/id/15064600-L.jpg,1981,"5-7, 8-10","economics, family, Oregon, school, self-discovery",
51497abd-9e63-46b5-a45c-8e1cd0f4f085,Ramona the Pest,Beverly Cleary,5,independent,chapter-book,read-side-by-side,Ramona starts kindergarten and immediately becomes the most complicated child in the class — through no fault of her own.,active,False,https://covers.openlibrary.org/b/id/12859373-L.jpg,1968,5-7,"family, humor, Oregon, personality, school","language-arts, social-emotional"
b38be417-362b-4101-95db-f6f91732825d,"Revolutionary Mary: The True Story of One Woman, the Declaration of Independence, and America's Fight for Freedom",Karen Blumenthal and Jen McCartney,4,early-reader,nonfiction,read-side-by-side,Mary Katharine Goddard was the only woman whose name was printed on the Declaration of Independence — and almost nobody knows it.,active,True,https://covers.openlibrary.org/b/isbn/9781626723115-L.jpg,2025,"5-7, 8-10","Declaration-of-Independence, Mary-Katharine-Goddard, printing, Revolutionary-War, women-in-history",history
0ebe6185-20ba-4934-b206-14a17be92d15,Rumpelstiltskin,Mac Barnett,4,early-reader,picture-book,read-side-by-side,The classic fairy tale retold by Mac Barnett with his trademark sly wit — and Carson Ellis's illustrations evoking medieval tapestries make it genuinely feel like something pulled from centuries ago.,active,True,https://m.media-amazon.com/images/I/91Ej7-bVV7L._SL500_.jpg,2026,5-7,"deals, fairy-tale, folklore, Germany, spinning",
bd8424be-a34e-48be-8c9a-d218fd5ab4bd,Ruthie Rose's Big Idea: A Poetry Story,John Schu,3,early-reader,picture-book,read-together,A girl has a big idea she's afraid to share — and she discovers that sharing is how ideas grow.,active,True,https://m.media-amazon.com/images/I/91jafBQOtXL._SL500_.jpg,2025,5-7,"creativity, ideas, poetry, school, sharing",
efaed6ec-9a0a-4fee-9413-8e137ffae9e7,Sakina and the Uninvited Guests,Zahra Marwan,4,early-reader,picture-book,read-side-by-side,A girl visits a museum with her mother and discovers that art connects her to history and to herself in ways she didn't expect — including some 'uninvited guests' from the past.,active,True,https://covers.openlibrary.org/b/isbn/9781547613427-L.jpg,2025,5-7,"art, belonging, family, history, museum",
fb8514c6-dd24-4491-a3fe-c6efba4687d4,"Santiago Saw Things Differently: Santiago Ramón y Cajal, Scientific Artist",Christine Iverson,5,early-reader,nonfiction,read-side-by-side,"A boy who loved to draw got in trouble for his drawings his whole life — until he started drawing neurons, and the drawings changed how humans understand the brain.",active,True,https://m.media-amazon.com/images/I/81yBO4PIDhL._SL500_.jpg,2023,5-7,"art-and-science, brain, drawings, neuroscience, Spain",
d5f74373-af6a-44be-bf10-35bd82e6feb0,Sashimi: A Graphic Novel,Dan Santat,3,independent,graphic-novel,read-side-by-side,"Sashimi has the body of a boy and the head of a fish, and his first day at elementary school is both a mystery and a catastrophe — and he is trying to find a sea monster and also himself.",active,True,https://m.media-amazon.com/images/I/81wmypVA6QL._SL500_.jpg,2026,"5-7, 8-10","belonging, fish-boy, identity, mystery, school",social-emotional
4bce4c59-7edb-459f-be92-0a6b7e10aedf,Savvy,Ingrid Law,4,independent,chapter-book,read-side-by-side,On Mibs Beaumont's thirteenth birthday she gets a savvy — a magical power — and sets off across Kansas on a bus to save her father.,active,True,https://covers.openlibrary.org/b/id/6803159-L.jpg,2008,"5-7, 8-10","family, identity, Kansas, magical-realism, road-trip",
c3c1d469-8f19-4fe2-849b-d2086a5e32e8,Sea in My Cells,Laura Alary,4,early-reader,picture-book,read-side-by-side,Water travels from the sea to your glass to your cells — and the journey is a story of how life on Earth began and continues.,active,True,https://m.media-amazon.com/images/I/81OrbS2wEzL._SL500_.jpg,2025,5-7,"biology, cells, evolution, ocean, water",science
84fa5cfc-c073-4b4c-9bb5-b31dcb2c513c,Seeds of Change,Jen Cullerton Johnson,5,early-reader,picture-book,read-side-by-side,Wangari Maathai studied biology in America. She brought the science home to Kenya. The trees were the proof.,active,True,https://covers.openlibrary.org/b/isbn/9781600603679-L.jpg,2010,"5-7, 8-10","deforestation, Green-Belt-Movement, Kenya, science-education, Wangari-Maathai, women-in-science","geography, history, science, social-emotional"
6a9eeb44-5953-43fc-a54b-7467a3401e5b,Seeds of Discovery: How Barbara McClintock Used Corn and Curiosity to Solve a Science Mystery and Win a Nobel Prize,Lori Alexander,5,independent,nonfiction,read-and-discuss,Barbara McClintock spent 30 years studying the genetics of corn plants — and was laughed at for decades before her discovery of jumping genes won the Nobel Prize.,active,True,https://covers.openlibrary.org/b/isbn/9780063245990-L.jpg,2025,"5-7, 8-10","Barbara-McClintock, corn, genetics, Nobel-Prize, women-in-science",science
8dbf5c30-09c9-4830-81c1-7017eb49e688,"Seen and Unseen: What Dorothea Lange, Toyo Miyatake, and Ansel Adams's Photographs Reveal About the Japanese American Incarceration",Elizabeth Partridge,5,independent,nonfiction,read-and-discuss,Three photographers documented the same incarceration camps — and their photographs reveal how the same truth looks completely different depending on who is holding the camera.,active,True,https://covers.openlibrary.org/b/id/13194412-L.jpg,2022,"5-7, 8-10","civil-liberties, documentary, Japanese-American-incarceration, photography, WWII",
e2c73b81-552f-4cb2-b171-aba8200cea73,Seven Skies All at Once,Ted Kooser,4,early-reader,picture-book,read-side-by-side,"Seven poems for seven different skies — and the art captures every mood of the sky before, during, and after a rainstorm.",active,True,https://covers.openlibrary.org/b/id/15104396-L.jpg,2025,5-7,"mood, poems, sky, storm, weather",
a717fa07-f68a-436e-910c-d7a078c7d8aa,Shining Star: Vera Rubin Discovers Dark Matter,Suzanne Slade,5,early-reader,nonfiction,read-side-by-side,Vera Rubin discovered that most of the universe is invisible — and she was ignored for years before anyone believed her.,active,True,https://covers.openlibrary.org/b/isbn/9781635926019-L.jpg,2023,5-7,"astronomy, dark-matter, discovery, observation, women-in-science",science
65aa12d0-d4aa-4ad1-9ce7-1d17ac1304dd,Sideways Stories from Wayside School,Louis Sachar,4,independent,chapter-book,read-side-by-side,"Wayside School was built sideways by accident — thirty floors, one classroom each — and every story is its own perfectly calibrated absurdity.",active,False,https://covers.openlibrary.org/b/id/6746131-L.jpg,1978,5-7,"absurdist, community, humor, imagination, school",
f4ee2fbb-9008-4c08-a882-986736b76901,Six Dots: A Story of Young Louis Braille,Jen Bryant,5,early-reader,picture-book,read-side-by-side,A blind boy in 19th-century France invented a language you can read with your fingers. He was fifteen.,active,True,https://covers.openlibrary.org/b/isbn/9780449813379-L.jpg,2016,"5-7, 8-10","biography, blindness, Braille, code-systems, disability, France, invention","history, language-arts, science"
da5b14b2-cede-4fac-9f15-f909f0c9bcd9,Stalactite and Stalagmite: A Big Tale From a Little Cave,Drew Beckmeyer,5,early-reader,picture-book,read-side-by-side,Two tiny cave formations witness the entire history of the world — from the dinosaurs to right now — and can't quite agree on what it means.,active,True,https://covers.openlibrary.org/b/isbn/9781665926645-L.jpg,2025,5-7,"cave-formations, earth-history, geology, humor, time",
2c9db5d8-fe20-4e87-8add-6cb4c56b701f,Still Life,Alex London,5,early-reader,picture-book,read-side-by-side,"A painter explains the total predictability of still life — while his painting comes spectacularly, hilariously alive behind him.",active,True,https://covers.openlibrary.org/b/id/14810230-L.jpg,2024,5-7,"art, chaos, humor, meta-fiction, still-life-painting",
c74b07be-1021-45cd-94f3-454d568b3da1,Stone Soup,Jon J Muth,4,early-reader,picture-book,read-side-by-side,"Three monks arrive in a village where nobody shares. They make soup from a stone. Somehow, everyone eats.",active,True,https://covers.openlibrary.org/b/isbn/9780545353946-L.jpg,2003,5-7,"Chinese-setting, community, cooking, folk-tale, generosity, sharing, trust","geography, language-arts, social-emotional"
eb66ab88-d998-4ff7-9de4-902c1e841a38,Stuart Little,E.B. White,5,independent,chapter-book,read-side-by-side,A mouse-child born to a human family sets out across New York to find the bird he loves — and the journey matters more than arriving.,active,False,https://covers.openlibrary.org/b/id/10522876-L.jpg,1945,"5-7, 8-10","adventure, belonging, identity, New-York-City, resourcefulness",
3932edb2-aea6-455d-be7b-d13100d9cae3,Sundust,Zeke Peña,4,early-reader,picture-book,read-together,"A breathtaking visual journey through the desert where the sun shapes everything it touches — landscape, color, shadow, and life.",active,True,https://covers.openlibrary.org/b/isbn/9780593700112-L.jpg,2025,5-7,"adventure, desert, landscape, Southwest, sun",
fbbd7850-73da-4b53-9c22-46b928ce02d1,Swirl by Swirl: Spirals in Nature,Joyce Sidman,5,early-reader,picture-book,read-side-by-side,"Spirals hold shells together, unwind fern fronds, shape galaxies, and curl your ear.",active,True,https://covers.openlibrary.org/b/isbn/9780547315836-L.jpg,2011,5-7,"design, math-in-nature, nature, patterns, spirals","art, math, science"
4b5f2b74-6606-4d42-a618-4ac1db4dd43f,Tanning the Hide,Karina Iceberg,4,early-reader,picture-book,read-side-by-side,An Aleut-Alutiiq community gathers to tan a large hide by hand — and the step-by-step process reveals both the chemistry of traditional materials and the social architecture of collective work.,active,True,,2026,5-7,"Aleut, Alutiiq, community, hide-tanning, traditional-craft",
147b0b62-b2cd-4830-9627-c32039aed9d9,The Astronaut Who Painted the Moon,Dean Robbins,5,early-reader,picture-book,read-side-by-side,Alan Bean walked on the moon. Then he spent the rest of his life painting what he saw there because no photograph could capture it.,active,True,https://covers.openlibrary.org/b/isbn/9781338259537-L.jpg,2019,"5-7, 8-10","Alan-Bean, Apollo-12, art, moon, painting, science-art-intersection, space","art, history, science"
2093f602-f7f1-4953-ac34-f8ff61299852,The Book of Turtles,Sy Montgomery,5,independent,nonfiction,read-side-by-side,Turtles are 220 million years old and have survived five mass extinctions — and the science of how they do it is more astonishing than the number.,active,True,https://m.media-amazon.com/images/I/91xPtVt++DL._SL500_.jpg,2023,"5-7, 8-10","biology, conservation, evolution, reptiles, turtles",science
f8c2e905-6943-4358-ad88-cfce286fb793,The Bug Girl,Benjamin Harper & Sarah Glenn Marsh,5,early-reader,picture-book,read-side-by-side,Sophia loved bugs. The other kids thought that was weird. Then an entomologist wrote back.,active,True,https://covers.openlibrary.org/b/isbn/9780525645931-L.jpg,2020,"5-7, 8-10","bullying, entomology, insects, passion, Sophia-Spencer, women-in-science","science, social-emotional"
d95072da-e349-4f02-bb8c-4f074646ae5f,The Camel Library: A True Story from Pakistan,Marzieh Abbas,5,early-reader,nonfiction,read-side-by-side,"In rural Pakistan, a camel carries a library from village to village — and the camel librarian has been bringing books to children who have no other access to them for years.",active,True,https://m.media-amazon.com/images/I/81Gd+Coxq5L._SL500_.jpg,2025,5-7,"camel, library, literacy, Pakistan, rural-education",
d1151e1a-5f32-417d-9b2a-61507575c597,The Cecilia Payne Story: Reaching for the Stars,Laura Alary,5,early-reader,nonfiction,read-side-by-side,"Cecilia Payne discovered that stars are made mostly of hydrogen — and when she published her findings, the male scientist who reviewed her work told her she was wrong. He later admitted she was right and published it as his own discovery.",active,True,,2026,"5-7, 8-10","astronomy, astrophysics, Cecilia-Payne, stars, women-in-science",science
1e8c9021-9258-4612-a5d9-222682cdcbe3,The Clock,Pam Fong,4,early-reader,picture-book,read-side-by-side,The beloved clock of the Gare d'Orsay train station in Paris was lost for decades — until the station became the Musée d'Orsay and the clock was restored to its former glory.,active,True,https://m.media-amazon.com/images/I/916zxGD9lyL._SL500_.jpg,2025,5-7,"art-history, clock, Orsay, Paris, restoration",
b05ba6b0-0128-43bd-8021-bbf22bf7262c,The Cricket in Times Square,George Selden,5,independent,chapter-book,read-side-by-side,A Connecticut cricket ends up in the Times Square subway station and discovers he can play music perfectly from memory — a gift that saves a family's newsstand.,active,False,https://covers.openlibrary.org/b/id/11612326-L.jpg,1960,"5-7, 8-10","crickets, friendship, insects, music, New-York-City",
4f11b53c-6250-47bf-80ca-8778c3c644c4,The Darkest Dark,Chris Hadfield,5,early-reader,picture-book,read-side-by-side,Chris Hadfield was afraid of the dark. Then he watched the moon landing and realized that space is the darkest dark there is.,active,True,https://covers.openlibrary.org/b/isbn/9782372730358-L.jpg,2016,5-7,"Apollo-11, astronauts, courage, fear-of-dark, moon-landing, space","history, science, social-emotional"
9ad06389-431f-4d26-b414-3f4c7e887032,The Day the Books Disappeared,Joanna Ho,3,early-reader,picture-book,read-together,"Arnold loves his book so much he wishes all other books would disappear — and when they do, he learns exactly what he's lost.",active,True,https://m.media-amazon.com/images/I/81ihaavYoML._SL500_.jpg,2025,5-7,"books, censorship, imagination, library, reading",
5176c3ad-1256-44ec-98db-5a05f7a1a9c9,The Doomsday Detectives: How Walter and Luis Alvarez Solved the Mystery of Dinosaur Extinction,Cindy Jenson-Elliott,5,independent,nonfiction,read-and-discuss,"For decades scientists argued about what killed the dinosaurs — until a father-son team found a thin layer of iridium at the exact point in the geological record where dinosaurs disappeared, and proved an asteroid did it.",active,True,https://covers.openlibrary.org/b/id/15164835-L.jpg,2025,"5-7, 8-10","Alvarez, asteroid, dinosaur-extinction, geology, Nobel-Prize",science
10d5d8c1-b00a-41e6-b9c8-415819b1ab76,The Dot,Peter H. Reynolds,4,early-reader,picture-book,read-side-by-side,"A girl who says she cannot draw makes one angry dot on a blank page, and her teacher frames it.",active,True,https://covers.openlibrary.org/b/isbn/9780545303033-L.jpg,2003,5-7,"art, confidence, creativity, starting, teacher-impact","art, language-arts, social-emotional"
616acf9b-6cda-49ec-a43b-7f704e5a93f0,The Dream Builder's Blueprint: Dr. King's Message to Young People,Alice Faye Duncan,5,early-reader,nonfiction,read-and-discuss,An erasure poem built from Dr. King's 1967 speech to teenagers at a Philadelphia school — finding the message to young people that has been inside his words all along.,active,True,https://m.media-amazon.com/images/I/81lOYFCD6RL._SL500_.jpg,2026,5-7,"civil-rights, dreams, Martin-Luther-King, nonviolence, speech",
71aacee5-d8a6-47ae-a69f-dc7cf0afe970,The Fabulous Fannie Farmer: The Woman Who Changed the Way America Cooks,Emma Bland Smith,4,early-reader,nonfiction,read-side-by-side,"Fannie Farmer invented standardized measurements — before her, a pinch was a pinch and nobody's baking came out the same way twice.",active,True,https://m.media-amazon.com/images/I/91O8RWoVfHL._SL500_.jpg,2024,5-7,"Boston, cooking, Fannie-Farmer, measurement, women-in-history",
e6035f6d-fe19-4018-a253-97e023950147,The Fantastic Undersea Life of Jacques Cousteau,Dan Yaccarino,5,early-reader,picture-book,read-side-by-side,A sickly French boy who could barely swim invented the technology that let humans breathe underwater.,active,True,https://covers.openlibrary.org/b/isbn/9780375855733-L.jpg,2009,5-7,"conservation, exploration, France, invention, oceans","art, geography, history, science"
b8f858b3-dc9e-4559-88ff-a71c1a24a52f,The Five Sides of Marjorie Rice: How an Amateur Mathematician Discovered New Shapes,Amy Alznauer,5,independent,nonfiction,read-side-by-side,Marjorie Rice was a homemaker with no formal mathematical training who discovered four new types of pentagon tessellation that professional mathematicians had missed.,active,True,https://m.media-amazon.com/images/I/91S2OngvkrL._SL500_.jpg,2025,"5-7, 8-10","amateur-science, geometry, mathematics, pentagon, tessellations",
e51b27a0-3ab6-4a9a-adeb-3419d475c92e,The Friendship Train: A True Story of Helping and Healing After World War II,Debbie Levy,5,early-reader,nonfiction,read-side-by-side,"In 1947, Americans loaded a train with 700 boxcars of food and sent it to starving families in France and Italy — and the French sent a Friendship Train back, full of gifts and gratitude.",active,True,https://m.media-amazon.com/images/I/A1-5Wg5KzuL._SL500_.jpg,2025,5-7,"France, generosity, humanitarian-aid, train, WWII-aftermath",history
9b82155c-7913-4822-85d2-d86bf59254ee,The Girl Who Thought in Pictures,Julia Finley Mosca,5,early-reader,picture-book,read-side-by-side,Temple Grandin thinks in pictures. The doctors said it was a disability. The cows said it was exactly what they needed.,active,True,https://covers.openlibrary.org/b/isbn/9781338298277-L.jpg,2017,"5-7, 8-10","animals, autism, engineering, livestock, neurodivergence, Temple-Grandin, visual-thinking","history, science, social-emotional"
1bf8f9d6-ec31-4a51-b64f-7ca3dd8ef50a,The Good Egg,Jory John,4,early-reader,picture-book,read-side-by-side,He was a good egg. He was such a good egg that he cracked.,active,True,https://covers.openlibrary.org/b/isbn/9780062866004-L.jpg,2019,5-7,"boundaries, burnout, emotional-regulation, helping, perfectionism, self-care","science, social-emotional"
29f0f6a1-50a4-4922-80f3-294584b2b302,The Great Brain,John D. Fitzgerald,4,independent,chapter-book,read-side-by-side,Tom Fitzgerald's brain is so great he can figure out how to make money from anything — and his schemes are the education of an entire Utah mining town in 1896.,active,False,https://covers.openlibrary.org/b/id/6507023-L.jpg,1967,"5-7, 8-10","1890s, cleverness, entrepreneurship, family, Utah",
f39b3106-fb3e-489b-90f7-e610081fcc52,The Great Kapok Tree,Lynne Cherry,5,early-reader,picture-book,read-side-by-side,"A man enters the rainforest to chop down a tree. While he sleeps, every creature in the canopy makes its case.",active,True,https://covers.openlibrary.org/b/isbn/9780152026141-L.jpg,1990,"5-7, 8-10","Amazon-rainforest, animal-perspectives, biodiversity, deforestation, ecosystem-layers, persuasion","geography, language-arts, science, social-emotional"
a67ffa2a-5ddb-43ef-95ee-702572c3a7a3,The Great Lakes: Our Freshwater Treasure,Barb Rosenstock,5,early-reader,nonfiction,read-side-by-side,"The Great Lakes hold 21% of the world's surface fresh water — and this book takes readers through their geological formation 10,000 years ago to the Anishinaabe nations who lived there first to the conservation crises of today.",active,True,https://m.media-amazon.com/images/I/813KRXN-FyL._SL500_.jpg,2025,5-7,"Anishinaabe, conservation, ecology, freshwater, Great-Lakes",
3ed5cb33-d727-4358-a28e-59f861a4ccfb,The History of We,Nikkolas Smith,5,early-reader,picture-book,read-and-discuss,"Human history began on the African continent — and this book pays tribute to the innovations of human cultures from the very beginning, with spellbinding verse and startlingly intimate paintings.",active,True,https://m.media-amazon.com/images/I/91pMHXmwl9L._SL500_.jpg,2025,5-7,"African-history, Black-history, cave-paintings, human-origins, innovation",
d82370df-abda-4756-ba5b-fc636779146d,"The Iguanodon's Horn: How Two Centuries of Mystery, Mistakes, and Fossil Fixes Changed the Way We Look at Dinosaurs",Sean Rubin,5,early-reader,nonfiction,read-side-by-side,Scientists put the Iguanodon's horn on its nose for 130 years — and every correction reveals something true about how science actually works.,active,True,https://m.media-amazon.com/images/I/91ex60I9yFL._SL500_.jpg,2024,"5-7, 8-10","error-correction, fossils, Iguanodon, paleontology, science-process",science
33335f36-1a1d-458f-997e-ef9e5e2c4902,The Invisible Parade,Leigh Bardugo and John Picacio,3,early-reader,picture-book,read-together,"Every year, an invisible parade walks alongside the Mardi Gras parade in New Orleans — made of everyone who came before.",active,True,https://m.media-amazon.com/images/I/A1kn3JnGvsL._SL500_.jpg,2025,5-7,"celebration, community, Mardi-Gras, New-Orleans, parade",
f7aebc9f-6d92-4da4-9de8-610f8423081b,The Iridescence of Birds,Patricia MacLachlan,5,early-reader,picture-book,read-side-by-side,"Before Henri Matisse was Matisse, he was a boy who watched pigeons and saw every color the world was hiding.",active,True,https://covers.openlibrary.org/b/isbn/9781596439481-L.jpg,2014,5-7,"art-origins, birds, childhood, color, France, Matisse, observation","art, history, science"
4b583c71-917b-4d6e-a693-f37ea19f85e4,The Last Mapmaker,Christina Soontornvat,5,independent,chapter-book,read-and-discuss,An apprentice to the kingdom's mapmaker joins a sea voyage and discovers that the maps — and the mapmaker — have been lying.,active,True,https://covers.openlibrary.org/b/id/12716142-L.jpg,2022,"5-7, 8-10","class, identity, mapmaking, sea-voyage, Southeast-Asia-inspired",
96ef15a2-8de8-41d9-8dcb-bdea5c51d673,The Last Stand,Antwan Eady,4,early-reader,picture-book,read-and-discuss,A family's Black-owned grocery store is making its last stand against a big chain moving in — and the store holds 100 years of community history in its shelves.,active,True,https://m.media-amazon.com/images/I/81NdgKI31eL._SL500_.jpg,2025,5-7,"Black-owned-business, community, family, grocery, history",
1ae3aa56-373d-4ff4-ae95-37b15b2c7963,The Lemonade War,Jacqueline Davies,5,independent,chapter-book,read-side-by-side,Brother and sister run competing lemonade stands the week before school starts — and the competition is also a real economics textbook.,active,True,https://covers.openlibrary.org/b/id/15089399-L.jpg,2007,"5-7, 8-10","competition, economics, math, siblings, summer",
2f5f79d2-37cc-4e37-99a6-faf11d44d7a2,The Library in the Woods,R. Gregory Christie,3,early-reader,picture-book,read-and-discuss,"Deep in the woods where there was no library, a Black community built one — and every book in it was a declaration.",active,True,https://covers.openlibrary.org/b/id/12707846-L.jpg,2025,5-7,"access, Black-history, books, community, libraries",
9f92c599-c5e1-4f13-897c-32e6d87c1dc4,The Marvellers,Dhonielle Clayton,4,independent,chapter-book,read-side-by-side,Ella Durand is the first conjurer to attend the Arcanum Training Institute — and the school has never been ready for her.,active,True,https://covers.openlibrary.org/b/isbn/9781637997628-L.jpg,2022,"5-7, 8-10","belonging, Conjure, friendship, magic-school, prejudice",
b90ce443-978b-4bb8-aebb-915dc877be54,The Moffats,Eleanor Estes,4,independent,chapter-book,read-side-by-side,The Moffat children live through a year in Connecticut during WWI — and their family's financial struggle becomes a comedy of survival.,active,False,https://covers.openlibrary.org/b/id/113455-L.jpg,1941,5-7,"Connecticut, family, humor, seasons, WWI-era",
136580be-f8f4-4eec-a195-e71b9ca2f2a0,The Most Magnificent Thing,Ashley Spires,5,early-reader,picture-book,read-side-by-side,She knows exactly what she wants to make. She just cannot make it. Yet.,active,True,https://covers.openlibrary.org/b/isbn/9781554537044-L.jpg,2014,5-7,"design-process, emotional-regulation, engineering, frustration, invention, iteration","art, science, social-emotional"
fbeac55d-117f-41f9-a184-3379bb6b3e5d,The Most Magnificent Thing,Ashley Spires,4,early-reader,picture-book,read-side-by-side,A girl knows exactly what she wants to build. She just cannot get her hands to agree with her brain.,active,True,https://covers.openlibrary.org/b/isbn/9781554537044-L.jpg,2014,5-7,"design-process, engineering, frustration, invention, persistence","art, science, social-emotional"
