book_id,title,author,current_score,v2_score,decision,door_count,doors_identified,second_layer_pass,rationale
a304bfeb-1001-49c5-80fe-3b2c7ea0146f,Wanda Hears the Stars: A Blind Astronomer Listens to the Universe,Amy S. Hansen and Wanda Díaz Merced,5,4,drop-to-4,4,"astronomy and data sonification, disability and accessibility in science, scientific methodology, biography",no,"Four doors: astronomy, disability/accessibility, scientific methodology, biography. Second layer fails: sonification — converting light data to sound — is the books explicit scientific subject, stated as the method throughout; not a discovered second layer."
2ec9dcd8-b953-43c9-a9e6-038d112f28f4,Wangari's Trees of Peace,Jeanette Winter,5,4,drop-to-4,4,"Kenyan environmental history, womens civic leadership, ecology (tree planting), geography",no,Four subjects confirmed. OD only 75ch. Calibrates with Mama Miti 4 anchor; same Wangari Maathai subject at picture-book density with thin delivery.
9bd750b9-047f-4b06-83b8-77af77a084a1,Watercress,Andrea Wang,5,5,hold-5,5,"Chinese American cultural identity, immigration experience and belonging, botany (watercress), social-emotional (shame and inherited pride), intergenerational memory",yes,"Five integrated doors: cultural identity, immigration, botany, social-emotional, intergenerational memory. Second layer holds: at 5-6 reads as story of girl embarrassed by parents gathering weeds; at 7-9 the same watercress reveals itself as survival food carrying the memory of famine and displacement — the parents eat it because they once had to, not just because they want to. Same plant, fundamentally different meaning across reading ages."
722f52c3-6bc0-419d-a79b-c82849b83baa,"We Are American, Too",Kristen Mei Chase,5,4,drop-to-4,3,"Japanese American incarceration, civil liberties history, citizenship and identity",n/a,"Three doors: incarceration history, civil liberties, citizenship/identity. Early-reader format limits depth. Does not reach five-door threshold."
e8dab9b4-63ba-485f-8314-e2f09773d625,We Are Water Protectors,Carole Lindstrom,5,4,drop-to-4,4,"indigenous environmental activism, water science, history (Dakota Access Pipeline context), social-emotional",no,Four subjects confirmed. OD only 81ch at picture-book density. The water protection message is stated explicitly throughout; thin delivery limits structural embedding.
73c66d22-6836-4eb8-90fb-de8ba318f613,We Go Way Back: A Story of Life on Earth and How It All Began,Idan Ben-Barak,5,4,drop-to-4,4,"evolutionary biology and deep time, natural history narrative, identity and belonging (all life as kin), science of life origins",no,"Four doors: evolution, natural history, philosophy of kinship, origin science. Second layer fails: the all-life-is-kin conclusion is the books stated thesis — the evolutionary lineage is the explicit subject, not a layer discovered through re-reading."
f3d07dec-4391-4bc7-9b2f-c5c82ffe31e4,When the Sea Turned to Silver,Grace Lin,5,4,drop-to-4,5,"Chinese mythology and folklore, geography (Chinese historical settings), history (dynastic China), language-arts (storytelling tradition), science (natural phenomena in myth)",no,Five subjects confirmed. OD only 106ch for independent chapter-book — too thin to confirm structural second-layer embedding. The embedded folk tales create texture but their re-reading layer is not confirmed by the thin OD.
8f457b72-0d2b-4d3d-8b71-a99c0adb6165,When You Reach Me,Rebecca Stead,5,4,drop-to-4,3,"mystery and detective narrative, time travel as science concept, literary intertextuality (A Wrinkle in Time)",no,"Three doors: mystery, science concept, literary reference. Single band (10-12). Second layer is twist-reveal rather than age-developmental — re-reading the book knowing the ending changes the reading, but this is not the rubric second-layer test (younger vs. older reader getting different meaning of same scenes)."
38e1a8cf-2ac9-414f-a693-6cb01188c1b8,A Flicker of Hope: A Story of Migration,Cynthia Harmony,4,4,hold-4,3,"immigration and migration experience, global geography, social-emotional (hope and displacement)",n/a,"Three doors: migration history, geography, social-emotional. Delivers the migration journey at picture-book density with genuine cross-domain reach."
89ce5948-df69-44d0-8c56-aa3873fdb223,"A Line Can Go Anywhere: The Brilliant, Resilient Life of Artist Ruth Asawa",Caroline McAlister,4,4,hold-4,4,"biography, visual art and illustration, resilience and social-emotional, cultural history",n/a,"Four doors: biography, visual art, social-emotional resilience, cultural history. Multi-domain nonfiction biography with substantive cross-domain reach across two bands."
3c1799aa-25ec-4752-9c91-ac56f07b35cf,A Sea of Lemon Trees: The Corrido of Roberto Alvarez,María Dolores Águila,4,4,hold-4,4,"civil rights history, legal history (court case), Mexican American cultural history, corrido as musical-literary form",n/a,"Four doors: civil rights, legal history, Mexican American cultural history, corrido form. The Roberto Alvarez desegregation case opens legal and cultural history simultaneously."
f64f1281-5773-481e-aa59-a2396bb0ff9e,A Seed Grows,Antoinette Portis,4,4,hold-4,3,"plant biology and botany, ecology and pollination, natural cycles",n/a,"Three doors: plant biology, ecology, natural cycles. Science nonfiction spanning three bands; seed-to-plant process opens genuine cross-domain science reach."
3e69cb1a-89cd-42dd-aebf-08e56f5f3777,A-Ztec: A Bilingual Alphabet Book,Emmanuel Valtierra,4,4,hold-4,3,"Aztec history and civilization, bilingual language arts (Spanish-English), indigenous cultural heritage",n/a,"Three doors: Aztec history, bilingual language arts, indigenous cultural heritage. Alphabet structure carries substantive civilization content with genuine dual-language engagement."
9ae77054-f851-46ba-9ed1-d23eba9d9284,After the Rain,Eleanor Spicer Rice,4,4,hold-4,3,"ecology and ecological recovery, water science and earth science, nature observation methodology",n/a,"Three doors: ecology, earth science, scientific observation. Science tag confirmed; post-rain ecological recovery opens three substantive natural science domains."
be0ce5a1-2768-4798-b12c-91a91f2d7f4c,Almost American Girl,Robin Ha,4,4,hold-4,3,"Korean American cultural identity and immigration, K-pop music and Korean popular culture, graphic novel form and visual storytelling",n/a,"Three doors: cultural identity/immigration, K-pop cultural domain, graphic narrative form. Graphic memoir with genuine cross-domain reach into Korean cultural life."
85bda669-f482-4570-b446-54a435b0e42d,Amari and the Night Brothers,B.B. Alston,4,4,hold-4,3,"fantasy world-building and mythology, social-emotional (identity and belonging), mystery and detective narrative structure",n/a,"Three doors: fantasy/mythology, social-emotional identity, mystery structure. Fantasy novel with confirmed social-emotional tag and cross-domain narrative architecture."
7c40d0ff-9560-4e4b-b88e-45445c032aef,"And Then, Boom!",Lisa Fipps,4,4,hold-4,3,"social-emotional (sudden life change and resilience), memoir and narrative craft, family dynamics and intergenerational relationships",n/a,"Three doors: social-emotional, memoir craft, family dynamics. Two-band memoir-adjacent narrative with substantive cross-domain personal and relational reach."
0b6f5c1e-fb5c-44b3-a092-88c2bd1a4876,At the Window,Hope Lim,4,4,hold-4,3,"urban social geography and apartment community, observation and visual literacy, social-emotional (friendship, loss, reorientation)",n/a,"Three doors: urban geography, observation/visual literacy, social-emotional. ALSC 2026 Notable; OD confirms social geography of urban living alongside emotional sequence."
bfe96837-cc37-4a92-bebd-3c915c74752b,Beautiful Oops,Barney Saltzberg,4,3,drop-to-3,2,"visual art and creative transformation, social-emotional (growth mindset and reframing mistakes)",n/a,"Two doors: visual art, social-emotional growth mindset. Interactive pop-up concept book; the mistake-as-material thesis is the book at every age. Does not reach three-door threshold."
7a308cb7-81a3-44f8-ae7e-e41e427df1e5,Before Colors,Javier Saez Castan,4,4,hold-4,3,"color science and chemistry (pigments and dyes), art history and color in art, cultural history of color across civilizations",n/a,"Three doors: color science, art history, cultural history. 376ch delivers pigment science and the cultural significance of color with genuine cross-domain reach."
956c46e8-1222-4426-b6f4-8a5b5befcb49,Benny on the Case,Wesley King,4,4,hold-4,3,"mystery and detective narrative, social-emotional (identity and courage), community geography and urban setting",n/a,"Three doors: mystery, social-emotional, community geography. Two-band mystery with confirmed social-emotional tag; cross-domain narrative reach across setting, character, and plot."
f4f00b62-8e1c-4ca9-853a-e4be93097d0b,Book Scavengers,Jennifer Chambliss Bertman,4,4,hold-4,3,"literary intertextuality and library science, mystery and puzzle-solving narrative, game theory and logical reasoning",n/a,"Three doors: literary intertextuality, mystery/puzzle, game theory. Library-set mystery with genuine cross-domain reach into book history and logical reasoning."
270ee528-cf0d-4df8-8c38-0f0216f0d4f5,Born to Fly: The First Women's Air Race Across America,Steve Sheinkin,4,4,hold-4,4,"aviation history (Powder Puff Derby), women's history and gender barriers in aviation, American geography, biography (multiple subjects)",n/a,"Four doors: aviation history, women's history, American geography, biography. Single-band nonfiction about the first women's transcontinental air race; multi-domain historical reach."
b57183ab-d9a4-4f90-90da-6ea888345ecb,"Bounce! The Wonderful, Wacky, World-Changing History of Rubber",Sarah Albee,4,4,hold-4,3,"materials history (rubber and ball technology), global trade and economic history, cultural history of play across civilizations",n/a,"Three doors: materials science/history, global trade, cultural history. World-changing history of the bouncing ball opens materials science and global commerce."
adbdfed4-533a-4cd6-91be-f3af0d023496,Call Me Roberto!: The Story of Roberto Clemente,Nathalie Alonso,4,4,hold-4,3,"baseball history and Puerto Rican baseball tradition, Puerto Rican cultural history, biography",n/a,"Three doors: baseball/sports history, Puerto Rican cultural heritage, biography. Early reader biography of Clemente at two bands; three substantive doors confirmed."
74fca92f-7b4c-4fb8-ae2a-faf42357682e,Cece Loves Science,Kimberly Derting,4,4,hold-4,4,"science process and scientific methodology, mathematics, STEM identity and gender (girls in science), social-emotional curiosity",n/a,"Four doors confirmed by subject tags (language-arts, math, science) plus STEM/gender. 550ch picture book at two bands with four substantive cross-domain doors."
ede38f33-22fb-4f39-9d4b-b392c16fde45,"Chasing Space: An Astronaut's Story of Grit, Grace, and Second Chances",Leland Melvin,4,4,hold-4,4,"biography, space science and astronaut training, professional athletics (NFL career), social-emotional (grit, grace, perseverance)",n/a,"Four doors: biography, space science, professional sports, social-emotional. Leland Melvin memoir opens four distinct substantive domains with genuine cross-domain reach."
a3f0255d-20da-4d4c-98bc-c8f957a187f9,Chasing Vermeer,Blue Balliett,4,4,hold-4,3,"art history (Vermeer and Dutch Golden Age), mystery and detective narrative, mathematical pattern and coincidence",n/a,"Three doors: art history, mystery/detective, mathematical pattern. Single-band mystery anchored in Vermeer scholarship; three substantive cross-domain doors confirmed."
0b93858b-1484-42c5-993b-59aa28e6a98c,Chooch Helped,Andrea L. Rogers,4,4,hold-4,3,"community and intergenerational service, social-emotional (generosity and belonging), cultural heritage",n/a,"Three doors: community service, social-emotional, cultural heritage. 283ch at three bands with confirmed intergenerational and cultural reach beyond simple social-emotional framing."
25aba46b-c9ce-40d3-be9c-a0e32a8a8c07,Chrysanthemum,Kevin Henkes,4,4,hold-4,3,"linguistics and onomastics (names and their meaning), social-emotional (identity, bullying, belonging), school community dynamics",n/a,"Three doors: linguistics/onomastics, social-emotional, school community. Kevin Henkes picture book opens the substantive linguistics of naming alongside social dynamics."
91ef1055-a565-49b2-ada0-265608b63850,City of Plagues and Perfumes,Jake Halpern and Peter Kujawinski,4,4,hold-4,4,"medieval European history, plague and epidemiology, historical fiction craft, medical and apothecary history",n/a,"Four doors: medieval history, epidemiology, historical fiction, medical history. Two-band historical fiction set against plague; four substantive cross-domain doors."
77e83662-03df-4ab5-88a6-46ae6bd05fc3,City Safari: A Young Naturalist's Guide to Discovering Nature in the City,Jenette Restivo,4,4,hold-4,4,"urban ecology and wildlife biology, field guide and scientific methodology, natural history, urban geography and land use",n/a,"Four doors confirmed: urban ecology, scientific methodology, natural history, urban geography. Science tag confirmed; naturalist guide to urban wildlife with four substantive domains."
d3e4c355-a499-4ba7-b864-36ab43f8f1a6,City Spies,James Ponti,4,4,hold-4,4,"espionage and intelligence narrative, international geography, history and current events, social-emotional (found family and teamwork)",n/a,"Four doors: espionage narrative, international geography, history/current events, social-emotional. History tag confirmed; adventure novel with four cross-domain doors."
8b2ea0be-bf21-4a2c-a4c0-bba3e132b99a,Clementine,Sara Pennypacker,4,4,hold-4,3,"social-emotional (neurodivergent perspective and impulse), school community and friendship dynamics, narrative and character craft",n/a,"Three doors: neurodivergent social-emotional, school community, narrative craft. Classic kids novel with confirmed three-door cross-domain reach."
0a10c794-5a1d-4a86-add4-977225aa055a,Cora's Beach Adventure,Sally M. Walker,4,4,hold-4,3,"marine and coastal ecology, social-emotional curiosity and courage, beach geography and natural science",n/a,"Three doors: marine/coastal ecology, social-emotional, geography. Science tag confirmed; beach ecology at two bands with three substantive doors."
6afdb8b6-c7b4-4608-a2f6-7879808da19c,"Creep, Leap, Crunch! A Food Chain Story",Jody Jensen Shaffer,4,4,hold-4,3,"ecology and food chain science, predator-prey dynamics, biodiversity and natural history",n/a,"Three doors: ecology/food chains, predator-prey science, biodiversity. Science tag confirmed; food chain narrative with three genuine natural science doors."
7c8af3b6-effe-4be0-ac84-d509ed9734da,Dawn: Watch the World Awaken,Marc Martin,4,4,hold-4,4,"animal behavior and ethology (dawn awakening sequence), light physics and dawn phenomena, forest lake ecology, nature observation science",n/a,"Four doors: ethology, light physics, forest ecology, scientific observation. ALSC 2026 Notable; OD confirms physics of light, specific animal behavior sequences, and ecology of dawn as four distinct scientific domains."
d3176829-93dd-4713-ba5f-756782c72da2,Debbie Allen's Rise to Fame,Tami Charles,4,4,hold-4,3,"dance arts and performing arts history, biography, African American cultural history",n/a,"Three doors: dance arts, biography, Black cultural history. 350ch biography of Debbie Allen at two bands; three substantive cross-domain doors confirmed."
059bbc49-9742-4eae-8200-2bbd64e79188,Diary of a Spider,Doreen Cronin,4,4,hold-4,3,"arachnid biology (webs, molting, silk production), cross-species ecology and relationships, narrative and epistolary form",n/a,"Three doors: arachnid biology, cross-species ecology, epistolary form. OD confirms specific biological content (molting, silk); three substantive doors at picture-book density."
7b780b79-8ed2-4fb4-9559-f8031e1c0a18,Don't Let the Pigeon Drive the Bus,Mo Willems,4,4,hold-4,3,"rhetoric and persuasion (escalating negotiation tactics), interactive narrative form (fourth wall), social-emotional (saying no and holding boundaries)",n/a,"Three doors: rhetoric/persuasion, fourth-wall narrative, social-emotional. OD confirms genuine persuasion and argumentation content; three doors at picture-book density."
2b0e837b-e50b-40db-8a86-75aedd4f2a23,Don't Trust Fish,Neil Sharpson,4,4,hold-4,3,"animal science facts and humor, social-emotional (trust and healthy skepticism), narrative satire and humor craft",n/a,"Three doors: animal science, social-emotional skepticism, narrative satire. 292ch at three bands; humorous animal science with genuine cross-domain reach."
864002ca-20a7-446f-acdf-f3e561045a4b,Dragon Flower,Chen Jiang Hong,4,4,hold-4,3,"Chinese cultural heritage and botanical history, plant science (dragon flower biology), social-emotional and intergenerational relationships",n/a,"Three doors: Chinese cultural history, botanical science, intergenerational social-emotional. 317ch at two bands with cultural heritage and plant science confirmed."
c4bb0ab6-ee4c-4a3f-86fc-9666f291e713,Dragons Love Tacos,Adam Rubin,4,3,drop-to-3,2,"narrative humor and cause-effect logic, social-emotional (sharing and food culture)",n/a,"Two doors: narrative humor/cause-effect, social-emotional. OD confirms pure delight engineering at two young bands; the salsa-fire cause-effect is the book at every age. Does not reach three-door threshold."
6ce545e9-8d59-40fb-87ca-0f66818d56bf,Duck and Goose,Tad Hills,4,3,drop-to-3,2,"social-emotional (conflict, assumptions, friendship repair), cognitive development (correcting assumptions)",n/a,"Two doors: social-emotional, cognitive development. 188ch at two young bands; single concept about conflict over a shared resource. Does not reach three-door threshold."
1e5f137b-2522-437e-a257-c4194b6e0195,El Deafo,Cece Bell,4,4,hold-4,4,"memoir and autobiographical narrative, disability and hearing loss (Deaf identity), social-emotional (belonging and friendship), graphic novel form and visual storytelling",n/a,"Four doors: memoir/autobiography, Deaf identity, social-emotional, graphic narrative. Single-band graphic memoir; four substantive cross-domain doors confirmed."
b749b3a3-bedc-41dc-844c-afa21fa81009,Elf Dog and Owl Head,M.T. Anderson,4,4,hold-4,3,"fantasy and magical realism, social-emotional (grief, friendship, acceptance), literary narrative craft",n/a,"Three doors: fantasy/magical realism, social-emotional, literary craft. 325ch at two bands; fantasy novel with confirmed cross-domain reach."
c8c0c595-2e0c-4507-80c3-ea68f1c38a89,Escape from Mr. Lemoncello's Library,Chris Grabenstein,4,4,hold-4,3,"literary intertextuality and library science, mystery and puzzle-solving, game theory and logical reasoning",n/a,"Three doors: literary intertextuality, mystery/puzzle, game theory. Language-arts tag confirmed; escape-room-style mystery anchored in book history with three confirmed cross-domain doors."
f547f4a0-0624-44fb-b4d6-6d6a664ca59c,"Everywhere, Wonder",Matthew Swanson,4,4,hold-4,4,"natural science observation and curiosity, language arts and poetry, social-emotional (wonder and agency), world geography and exploration",n/a,"Four doors confirmed by subject tags (language-arts, science, social-emotional) plus geography. 416ch at two young bands with four substantive cross-domain doors."
3c0fc575-d2af-4436-96f2-a7e6463a2ff3,Fablehaven,Brandon Mull,4,4,hold-4,3,"fantasy world-building and mythology, social-emotional (sibling dynamics and courage), nature stewardship and ecological metaphor",n/a,"Three doors: fantasy/mythology, social-emotional, ecological stewardship. 240ch single-band fantasy novel with three substantive cross-domain doors."
b30ff031-e7a8-4331-822d-a69e0fd23caf,Fia Hosein Finds Her Beat,Tracey Baptiste,4,4,hold-4,3,"Caribbean cultural music and heritage, music education and rhythm science, social-emotional identity and self-discovery",n/a,"Three doors: Caribbean music culture, music education, social-emotional identity. Social-emotional tag confirmed; 367ch at two bands with genuine cultural and musical domain reach."
e616e2ea-24f7-45d4-8767-65b81505b43a,Fireworks,Matthew Burgess,4,4,hold-4,3,"chemistry and physics of fireworks (combustion, color emission), history of fireworks and cultural celebration, visual art and color science",n/a,"Three doors: chemistry/physics, cultural history, visual art/color science. 244ch at three bands; fireworks history delivers genuine cross-domain science and cultural content."
25b9da9c-66ea-4175-ad35-38d8babe8d09,Found Sound,Meg Wolitzer and Charlie Panek,4,4,hold-4,3,"music education and sound science, social-emotional community and collaboration, creative arts and environmental repurposing",n/a,"Three doors: music/sound science, community social-emotional, creative arts. 317ch at two bands; found-sound concept opens genuine cross-domain reach."
c33a58b7-cfb2-4498-9b8e-1edf2d3c3cd6,Frizzy,Claribel A. Ortega,4,4,hold-4,4,"Dominican American and Latinx cultural identity, hair identity politics and cultural significance, graphic novel form and visual storytelling, social-emotional belonging",n/a,"Four doors: cultural identity, hair/identity politics, graphic narrative form, social-emotional. 334ch graphic novel at two bands with four confirmed cross-domain doors."
a06d73c5-0ef8-4cd0-98b5-1323a742ad62,From Seed to Plant,Gail Gibbons,4,4,hold-4,3,"plant biology and botany, ecology and pollination science, scientific process and observation methodology",n/a,"Three doors: plant biology, ecology/pollination, scientific methodology. Science tag confirmed; 216ch nonfiction with three genuine science doors."
7130a32e-792c-4724-af41-04ab9a99870e,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4,4,hold-4,4,"art history and authentication (Michelangelo sculpture), mystery and detective narrative, New York City geography and urban life, social-emotional independence and resourcefulness",n/a,"Four doors: art history, mystery, NYC geography, social-emotional independence. Classic single-band novel; four substantive cross-domain doors confirmed."
9da2c9d7-8402-4de8-b6c8-b8c670b46e86,Good Golden Sun,Brendan Wenzel,4,4,hold-4,3,"astronomy and solar science, poetry and language arts, ecological observation and natural cycles",n/a,"Three doors: solar science, poetry, ecological observation. Science tag confirmed; 319ch nonfiction poetry at two young bands with three confirmed science and literary doors."
aff545fa-511e-4399-b6b4-1c2029ee0b53,Goodnight Gorilla,Peggy Rathmann,4,4,hold-4,3,"zoo animal biology and species identification, visual narrative literacy and wordless storytelling, narrative sequence and comic structure",n/a,"Three doors: animal biology, visual narrative literacy, narrative structure. OD confirms zoo species content alongside storytelling-from-visual-cues; three substantive doors at picture-book density."
85bea2e1-c46a-4df7-84c4-768780144e69,Grumpy Monkey,Suzanne Lang,4,3,drop-to-3,2,"social-emotional (emotional validation, right to feel bad), narrative humor",n/a,"Two doors: social-emotional, narrative humor. OD confirms single concept (validating negative emotions) with humorous delivery. Does not reach three-door threshold."
ba0c7b74-edef-46b9-ac5f-5e492144459c,Hair Love,Matthew A. Cherry,4,4,hold-4,3,"Black hair culture and cultural identity, father-daughter relationship and intergenerational bonds, social-emotional self-acceptance",n/a,"Three subject tags confirmed (art, science, social-emotional). 122ch picture book with three confirmed domains: hair as cultural domain, visual art, and social-emotional identity."
4553101c-b6a5-4058-a44c-ce8c146987e3,Hattie Mae Begins Again,Sharon G. Flake,4,4,hold-4,3,"Great Depression history and American history, social-emotional resilience and new beginnings, historical fiction and narrative biography",n/a,"Three doors: Depression-era history, social-emotional resilience, historical fiction craft. 359ch at two bands with confirmed historical and social-emotional reach."
37f69898-b81f-41eb-bd07-ff6c2cc1cd6f,"Hello, Stranger",Barbara O'Connor,4,4,hold-4,3,"social-emotional (social anxiety and introversion), urban community dynamics and belonging, graphic narrative form and visual storytelling",n/a,"Three doors: social-emotional introversion, urban community, graphic narrative. 315ch at two bands; graphic novel form confirmed with three substantive cross-domain doors."
76b05da2-4bc2-4984-834b-608f1a735241,Honeybird Blue,Taunya English,4,4,hold-4,3,"Southern American history and regional culture, social-emotional (grief, identity, and coming-of-age), literary narrative craft",n/a,"Three doors: Southern history/culture, social-emotional, narrative craft. 284ch at two bands with confirmed historical and emotional cross-domain reach."
020bb6d5-45fe-4d88-99e6-9319751c0598,How a Bear Became a Book: The Collaboration That Created Winnie-the-Pooh,Annette Bay Pimentel,4,4,hold-4,3,"book history and publishing process, creative collaboration and literary craft, biography of publisher-author relationship",n/a,"Three doors: book history/publishing, creative collaboration, biography. 357ch at two bands; meta-narrative about how Winnie-the-Pooh was made opens three confirmed cross-domain doors."
665c09d6-2481-4644-aaa9-8453d527439e,How a House Is Built,Gail Gibbons,4,4,hold-4,3,"construction engineering and architecture, trades and career awareness, social studies and community infrastructure",n/a,"Three doors: construction engineering, trades/careers, social studies. Science tag confirmed; 229ch at three bands with three genuine cross-domain doors."
a0a9265c-c1e6-42f8-a89a-d4218e91eac3,How Dinosaurs Went Extinct: A Safety Guide,Ame Dyckman,4,4,hold-4,3,"paleontology and extinction science, safety rules and life skills (satirized), humor and narrative satire",n/a,"Three doors: paleontology/earth science, satirized safety/life skills, narrative humor. 310ch at three bands; satirical safety guide format opens genuine science and humor craft domains."
59825a90-3e9c-4274-8451-0692c31be197,How Do Dinosaurs Say Goodnight,Jane Yolen,4,4,hold-4,3,"paleontology and dinosaur biology, social-emotional (bedtime routines and emotional regulation), comparative narrative structure",n/a,"Three doors: dinosaur biology, social-emotional, comparative narrative structure. 233ch at two young bands; paleontology facts embedded in the behavioral comparison structure."
b757bb46-56e4-46c3-81fe-35d5d71049d4,How to Find a Fox,Nilah Magruder,4,4,hold-4,4,"wildlife tracking and biology, scientific field methodology, ecology and habitat, social-emotional curiosity and patient observation",n/a,"Four doors confirmed by subject tags (science, social-emotional). 437ch at two young bands; scientific field methodology and wildlife biology confirmed alongside ecological and social-emotional doors."
1ec03ea0-db35-4e75-b6e0-3a16a9a54ee0,How to Hatch: A Gosling's Guide to Breaking Free,Sara Holly Ackerman,4,4,hold-4,3,"bird biology and ornithology, social-emotional independence and growth, narrative satire and humor craft",n/a,"Three doors: bird/ornithology biology, social-emotional independence, narrative satire. 284ch at three bands; gosling guide format opens genuine avian science and satire doors."
38172710-2447-45d0-860f-cadf6945ad61,How to Write a Poem,Kwame Alexander,4,4,hold-4,3,"poetry craft and literary arts, social-emotional expression and voice, linguistics and language study",n/a,"Three doors: poetry craft, social-emotional expression, linguistics. 308ch at two bands; how-to-write format opens three genuine cross-domain doors in literary and linguistic domains."
11c2c8b7-e3b6-4d69-82e0-396ef5565ea7,Howl's Moving Castle,Diana Wynne Jones,4,4,hold-4,4,"fantasy world-building and magical realism, feminist narrative (woman breaking curse), literary craft and narrative structure, social-emotional (courage and self-determination)",n/a,"Four doors: fantasy, feminist narrative, literary craft, social-emotional. Language-arts tag confirmed; 348ch single-band fantasy novel with four substantive cross-domain doors."
7bd48369-63fa-4432-a745-d53444828a7c,I Will Always Write Back: How One Letter Changed Two Lives,Caitlin Alifirenka and Martin Ganda with Liz Welch,4,4,hold-4,4,"Zimbabwean history and geography, epistolary narrative form, global economic inequality, cross-cultural friendship and empathy",n/a,"Four doors: Zimbabwean history/geography, epistolary form, global inequality, cross-cultural friendship. Single-band true story of pen pals with four confirmed cross-domain doors."
7a8abd24-5ca4-4313-9fbf-e67f5780b5df,If You Give a Pig a Pancake,Laura Numeroff,4,4,hold-4,3,"cause-and-effect narrative logic, food science and cooking chemistry (maple syrup origins), social-emotional social dynamics",n/a,"Three doors: narrative logic/cause-effect, food science (maple syrup), social-emotional. OD confirms maple syrup science and cooking chemistry alongside the narrative structure."
f166d77a-714a-461a-88ba-53e0c2b7b86a,If You Plant a Seed,Kadir Nelson,4,3,drop-to-3,3,"plant biology, ecology and soil science, social-emotional (generosity)",n/a,Three named domains but nearly wordless format with 101ch OD. Without text delivery the content is visual-only; calibrates with board-book level density. Does not confirm three-door threshold.
17998ab4-fa54-43d1-8609-2f8fa815b497,In a Small Small Pond,Denise Fleming,4,4,hold-4,3,"freshwater pond ecology and biology, nature poetry and language arts, seasonal cycles and ecological change",n/a,"Three doors: pond ecology/biology, nature poetry, seasonal cycles. OD confirms every named animal is real; seasonal arc maps full ecological cycle across two young bands."
14145661-8867-4553-b544-611760b58060,In the Desert,David Elliott,4,4,hold-4,3,"desert ecology and wildlife biology, desert geography and habitat science, poetry and language arts",n/a,"Three doors: desert ecology, geography/habitat, poetry. 325ch at two bands; desert science and geography with poetic delivery confirmed."
5cfaf66f-6dd2-4aa5-a040-b7839ed3368e,In the Desert: Poems of the Sahara,David Elliott,4,4,hold-4,4,"Saharan ecology and natural history, African geography and cultural history, poetry and literary craft, cross-cultural perspective and ethnography",n/a,"Four doors: Saharan ecology, African geography/cultural history, poetry craft, cross-cultural perspective. 337ch at two bands with four confirmed substantive cross-domain doors."
eed56d43-45b2-4555-a74c-ac7fdb6d7193,Inkheart,Cornelia Funke,4,4,hold-4,4,"literary intertextuality and meta-fiction about reading, fantasy world-building, book history and book arts, social-emotional (family loyalty and sacrifice)",n/a,"Four doors: meta-fiction/literary history, fantasy, book arts, social-emotional. Language-arts tag confirmed; 298ch fantasy novel with four confirmed cross-domain doors."
867cc1c0-1217-4cab-8e58-84b3563a9951,Invisible Things,Andy J. Pizza,4,4,hold-4,3,"microbiology and cellular biology, history of science and scientists (invisible world), social-emotional belonging and wonder",n/a,"Three doors: microbiology, science history, social-emotional. 287ch at three bands; invisible microscopic world opens genuine science and history-of-discovery doors."
4fe5696f-a74f-4be2-8a83-2bfd6a63a725,Ish,Peter Reynolds,4,3,drop-to-3,2,"social-emotional (perfectionism and permission to make imperfect art), visual art and creative process",n/a,"Two doors: social-emotional growth mindset, visual art. OD confirms single concept (naming the imperfect as valid). Does not reach three-door threshold."
41667289-65ac-4a0d-93ab-c32b157b5600,Island Storm,Brian Floca,4,4,hold-4,3,"Caribbean geography and tropical ecology, social-emotional (resilience and community after disaster), environmental science and hurricane science",n/a,"Three doors: Caribbean ecology, social-emotional resilience, hurricane/environmental science. 374ch at two bands with genuine cross-domain reach confirmed."
74bdd11a-4b39-4b35-987f-cc0a8148196d,J vs. K,Jerry Craft and Kwame Alexander,4,4,hold-4,3,"Korean American cultural identity and bicultural experience, competitive academic culture and school dynamics, social-emotional friendship and rivalry",n/a,"Three doors: cultural identity, academic culture, social-emotional. 302ch at two bands; bicultural identity opens three confirmed substantive cross-domain doors."
b147c16a-1c98-4973-864e-59ab4c1bf942,Knuffle Bunny,Mo Willems,4,4,hold-4,3,"pre-verbal communication and language development, urban geography (Brooklyn photography as real-place anchor), social-emotional parent-child dynamics",n/a,"Three doors: language development/linguistics, urban geography, social-emotional. OD confirms Brooklyn photographs as real-geography anchor and pre-verbal communication as linguistic domain."
1c15c86a-050a-45be-9c50-7a125e437df0,Legendary Frybread Drive-In: Intertribal Stories,edited by Cynthia Leitich Smith,4,4,hold-4,4,"Indigenous and Native American oral storytelling traditions, frybread history (colonization and forced removal artifact), intergenerational cultural knowledge, intertribal community and identity",n/a,"Four doors: Indigenous storytelling traditions, frybread historical/political significance, intergenerational knowledge, intertribal community. 405ch single-band collection with four confirmed substantive doors."
dd309e54-98ed-48e5-a3ab-16a0542017f8,Lilly's Purple Plastic Purse,Kevin Henkes,4,4,hold-4,3,"social-emotional (impulse control, consequence, repair and forgiveness), literacy and letter-writing, school community and teacher relationships",n/a,"Three doors: social-emotional arc (impulse-to-repair), literacy/letter-writing, school community. OD confirms full relational rupture arc across three bands; three substantive doors."
